watershed,year,month,flow,diversion,prop_diversion,avg_temp
N.Delta,1975,3,52524.095703125,162.8610811452,0.0031006927,12.4974014337
N.Delta,1975,4,32555.330078125,801.5992442479,0.0246226729,14.3069907407
N.Delta,1975,5,22786.017578125,3202.5445063521,0.1405486718,15.7803763441
N.Delta,1975,6,16007.1430664063,6039.0343560397,0.3772712177,22.8753703704
N.Delta,1975,7,9435.3961181641,4630.9087981792,0.4908017364,23.2764336918
N.Delta,1975,8,8772.0681152344,5212.0413311586,0.5941633447,19.8193548387
N.Delta,1975,9,7322.2556152344,4222.1938161673,0.5766247504,20.226712963
N.Delta,1975,10,8983.3555908203,1694.3890232122,0.1886142662,17.0797939068
N.Delta,1975,11,12873.83984375,206.158154278,0.0160137268,11.5643518519
N.Delta,1975,12,23867.5915374756,163.222337899,0.0068386598,8.9896505376
N.Delta,1976,1,82300.90234375,163.2189034056,0.001983197,9.6874551971
N.Delta,1976,2,180201.546875,163.2195127959,0.0009057609,9.5653735632
N.Delta,1976,3,51696.251953125,164.0750277243,0.0031738283,11.5951164875
N.Delta,1976,4,48783.5673828125,800.9592224327,0.0164186275,15.1463425926
N.Delta,1976,5,27463.0874023437,3174.6381253952,0.1155965489,15.8438620072
N.Delta,1976,6,32502.3354492187,4663.1835916688,0.1434722621,15.3088888889
N.Delta,1976,7,15162.759765625,5318.3479519937,0.3507506571,18.1628136201
N.Delta,1976,8,9653.8216209412,4339.4657209213,0.4495075517,19.2541218638
N.Delta,1976,9,8625.1072998047,3627.8996316193,0.4206208115,19.0236111111
N.Delta,1976,10,8696.2122802734,1359.3031676763,0.156309796,17.7766577061
N.Delta,1976,11,9835.0974121094,292.4726964566,0.0297376512,12.8004166667
N.Delta,1976,12,13811.865234375,192.0045709128,0.0139014223,8.5576164875
N.Delta,1977,1,31903.4270019531,164.5203631659,0.0051568242,8.5540770609
N.Delta,1977,2,22621.9069824219,177.8828316048,0.0078632996,12.3845734127
N.Delta,1977,3,34222.236328125,172.4956272891,0.0050404546,14.1904121864
N.Delta,1977,4,26120.4438476563,1759.9511685302,0.0673783026,18.6775
N.Delta,1977,5,16751.4267578125,2917.8655529771,0.1741860914,20.999327957
N.Delta,1977,6,11266.123046875,6119.3962477833,0.5431678868,25.1608333333
N.Delta,1977,7,9278.431640625,6305.0568963802,0.6795390795,25.6762992832
N.Delta,1977,8,8116.796875,5911.883731107,0.7283518144,24.1777777778
N.Delta,1977,9,7197.7496337891,2434.0781458038,0.3381721051,23.1375
N.Delta,1977,10,11416.8937988281,848.3676329828,0.0743080953,16.4684139785
N.Delta,1977,11,55063.1264648438,165.851621915,0.003012027,12.8358333333
N.Delta,1977,12,102292.938476563,165.8566128036,0.0016213887,8.5564516129
N.Delta,1978,1,80464.86328125,165.8532674926,0.0020611887,8.7586917563
N.Delta,1978,2,98319.412109375,165.8594971771,0.0016869456,9.4780257937
N.Delta,1978,3,89584.169921875,166.1981563599,0.0018552179,10.9271953405
N.Delta,1978,4,144038.421875,220.1544624647,0.0015284426,11.7832407407
N.Delta,1978,5,74774.306640625,3248.9127388899,0.043449587,13.9316756272
N.Delta,1978,6,31610.3583984375,4460.0383211739,0.1410942029,15.9325462963
N.Delta,1978,7,17908.4549560547,5123.7143873279,0.2861058869,17.1078853047
N.Delta,1978,8,11900.4176025391,5803.0817079424,0.4876368126,18.5124551971
N.Delta,1978,9,21754.9641113281,1819.4740307469,0.08363489,17.1090740741
N.Delta,1978,10,32785.6293945312,1428.9178976637,0.0435836653,14.9706989247
N.Delta,1978,11,65689.0166015625,167.1790613613,0.0025450078,12.6733796296
N.Delta,1978,12,93857.98046875,167.1802605743,0.0017812045,10.4702956989
N.Delta,1979,1,184145.6796875,167.1802605743,0.0009078696,8.4737007168
N.Delta,1979,2,232779.6953125,161.4149083959,0.0006934235,8.6616071429
N.Delta,1979,3,229480.48046875,167.1802605743,0.0007285163,10.1791666667
N.Delta,1979,4,110514.572265625,231.2651551917,0.0020926214,11.8779166667
N.Delta,1979,5,119615.11328125,1265.538281678,0.0105800868,13.5408154122
N.Delta,1979,6,65046.193359375,5274.0169246198,0.0810811002,15.5205092593
N.Delta,1979,7,28800.0512695312,6518.6204041322,0.2263405833,16.8141129032
N.Delta,1979,8,20744.6735839844,4758.6234242609,0.2293901326,18.7852598566
N.Delta,1979,9,28007.9375,2893.4305404855,0.1033075192,18.1859259259
N.Delta,1979,10,25659.0107421875,1021.6556743975,0.0398166432,16.7678763441
N.Delta,1979,11,87757.9921875,168.502504077,0.0019200816,13.5973611111
N.Delta,1979,12,150636.505859375,168.502758667,0.0011186051,11.3353046595
N.Delta,1980,1,93194.94140625,168.5084091503,0.0018081283,9.2680555556
N.Delta,1980,2,45924.8505859375,184.736982049,0.004022593,10.0798371648
N.Delta,1980,3,47337.1284179687,708.6410196584,0.0149700889,14.5573028674
N.Delta,1980,4,30522.9912109375,883.7848151197,0.0289547249,17.8465740741
N.Delta,1980,5,19810.6328125,3325.0587878067,0.167842129,20.7847222222
N.Delta,1980,6,14321.2937011719,5207.9515886885,0.3636509171,23.1974537037
N.Delta,1980,7,14023.0095214844,7957.9480566395,0.5674921667,24.9775537634
N.Delta,1980,8,9338.8508605957,4816.2733134985,0.5157244061,24.4702956989
N.Delta,1980,9,7660.3001708984,4101.0950022719,0.535370013,24.1359259259
N.Delta,1980,10,13891.3663330078,265.6171637391,0.0191210251,16.674327957
N.Delta,1980,11,40228.7032470703,190.6468748361,0.0047390758,11.8138888889
N.Delta,1980,12,34795.3148193359,171.4417951861,0.0049271517,7.9721774194
N.Delta,1981,1,21760.5887451172,193.5539665915,0.0088947027,7.6643817204
N.Delta,1981,2,23129.2062988281,212.1432002681,0.0091720917,11.1423611111
N.Delta,1981,3,25207.8146972656,195.513894263,0.0077560827,14.2317204301
N.Delta,1981,4,29391.0102539063,911.4753587939,0.0310120459,19.0391203704
N.Delta,1981,5,19015.8881835938,3635.76685496,0.1911962681,20.5639784946
N.Delta,1981,6,11451.6232910156,5977.0331121567,0.5219376293,24.2056944444
N.Delta,1981,7,11302.3771972656,6735.8755997609,0.5959698108,25.4613351254
N.Delta,1981,8,8583.2502441406,5006.7782738626,0.5833196204,24.0586021505
N.Delta,1981,9,8555.3615417481,1494.7457549644,0.1747145048,21.3319907407
N.Delta,1981,10,8195.6889648438,1595.9566383015,0.1947312355,17.2642921147
N.Delta,1981,11,15274.3024291992,258.6243188124,0.0169319889,12.2231944444
N.Delta,1981,12,14924.23046875,173.7508856966,0.0116422007,8.0891577061
N.Delta,1982,1,34344.7802734375,171.1798043084,0.0049841578,9.0823476703
N.Delta,1982,2,231874.98046875,171.1384420726,0.0007380634,9.5566964286
N.Delta,1982,3,208073.33984375,191.821985369,0.000921896,10.4184587814
N.Delta,1982,4,49379.8505859375,836.492573621,0.0169399576,15.0312037037
N.Delta,1982,5,29752.734375,3354.6814422434,0.1127520382,15.2404121864
N.Delta,1982,6,17931.4839477539,5531.7064972927,0.3084912835,22.563287037
N.Delta,1982,7,12911.4106445313,5191.8542723435,0.4021136354,24.1758064516
N.Delta,1982,8,9737.7594909668,6424.2711482317,0.6597278516,19.9198476703
N.Delta,1982,9,10936.5699462891,1191.2534010868,0.1089238588,17.6943518519
N.Delta,1982,10,8369.72265625,2126.818749279,0.254108629,16.5658154122
N.Delta,1982,11,12039.5744628906,315.5235367365,0.0262072001,13.1294907407
N.Delta,1982,12,9556.6584472656,225.3801098314,0.0235835686,8.1583333333
N.Delta,1983,1,17576.4997558594,178.6213493107,0.0101625097,7.3819892473
N.Delta,1983,2,22954.0007324219,166.5094570732,0.0072540495,12.0791170635
N.Delta,1983,3,27746.9216308594,190.3512369734,0.0068602651,15.1511648746
N.Delta,1983,4,19104.42578125,935.4300111194,0.0489640475,19.9177777778
N.Delta,1983,5,12354.8420410156,4483.8711438185,0.3629241984,21.6938620072
N.Delta,1983,6,10312.3557128906,5754.8716899138,0.5580559719,23.3244907407
N.Delta,1983,7,9134.4208984375,6147.0246131991,0.6729517592,23.7569444444
N.Delta,1983,8,7643.6049804688,4872.0983283046,0.6374084402,24.1596774194
N.Delta,1983,9,6691.251159668,3521.3226168524,0.5262577256,22.7851388889
N.Delta,1983,10,7926.4543457031,457.9709188172,0.0577775256,19.1325268817
N.Delta,1983,11,6975.2614746094,728.8105259468,0.1044850474,12.93875
N.Delta,1983,12,14928.244140625,173.7662628825,0.0116401006,9.3673835125
N.Delta,1984,1,29080.9708251953,173.7666709891,0.0059752706,9.0978942652
N.Delta,1984,2,16155.8470840454,233.9323731494,0.0144797343,13.0837643678
N.Delta,1984,3,12118.8089599609,758.0431032243,0.0625509574,16.2978942652
N.Delta,1984,4,13536.5191650391,2126.758370438,0.157112648,17.8018055556
N.Delta,1984,5,9499.5544433594,1986.7836073513,0.2091449256,19.8970430108
N.Delta,1984,6,7709.4636230469,4894.9758885824,0.6349307978,23.4754166667
N.Delta,1984,7,7595.1057128906,5935.9206796991,0.7815454984,26.213844086
N.Delta,1984,8,7685.4229736328,6186.5095741089,0.8049667006,24.8600806452
N.Delta,1984,9,6629.610168457,2905.6937200336,0.4382902835,22.4734259259
N.Delta,1984,10,7560.4841308594,316.9835604263,0.0419263575,19.7067204301
N.Delta,1984,11,8710.7453613281,775.4849069506,0.08902624,14.9226851852
N.Delta,1984,12,13414.7854003906,176.9324073417,0.013189358,9.8337365591
N.Delta,1985,1,11376.1707763672,205.6973680427,0.0180814241,8.4391129032
N.Delta,1985,2,10964.5822753906,222.9217881496,0.020331079,11.2057539683
N.Delta,1985,3,51629.6892089844,179.0516836836,0.0034679985,15.2012992832
N.Delta,1985,4,30139.8549804688,2407.8182754246,0.0798881838,19.9094907407
N.Delta,1985,5,20515.1958007812,2868.6209617296,0.1398290803,21.8003136201
N.Delta,1985,6,10187.3773193359,5445.7733994774,0.5345608814,23.6082407407
N.Delta,1985,7,8600.3020019531,5928.2954101382,0.6893124694,25.351702509
N.Delta,1985,8,7464.2009277344,5412.5533992647,0.725135008,24.0957885305
N.Delta,1985,9,8898.2033691406,1974.8517072357,0.2219382526,21.607037037
N.Delta,1985,10,9185.173828125,1058.8471885608,0.1152778606,17.9996863799
N.Delta,1985,11,7586.3361816406,443.5251090763,0.0584636771,13.1997222222
N.Delta,1985,12,5978.3176269531,251.0693493162,0.0419966561,7.8461469534
N.Delta,1986,1,16450.7517089844,522.1304827929,0.0317390045,8.5008064516
N.Delta,1986,2,16118.0679321289,176.4145987011,0.0109451455,10.965625
N.Delta,1986,3,12176.2886352539,276.4491586794,0.0227038934,14.9549731183
N.Delta,1986,4,14281.1774902344,2620.3141726446,0.183480261,19.94
N.Delta,1986,5,11433.8526611328,2197.538426481,0.1921957971,21.1566756272
N.Delta,1986,6,10059.2005004883,4869.2505824248,0.4840594024,23.3856018519
N.Delta,1986,7,7305.8166503906,5921.1541763526,0.8104712258,25.8597222222
N.Delta,1986,8,6847.7333374023,5784.2731150198,0.8446989434,24.8978942652
N.Delta,1986,9,6392.9470214844,2886.8909195753,0.4515743537,23.2763425926
N.Delta,1986,10,5798.4912109375,1670.4632812501,0.2880858521,20.0171594982
N.Delta,1986,11,6077.0451660156,430.4721074451,0.0708357591,14.8812037037
N.Delta,1986,12,5679.7325439453,214.9361380107,0.0378426513,8.4922491039
N.Delta,1987,1,8743.2202148438,653.5444858289,0.0747487161,9.0037634409
N.Delta,1987,2,11320.3842773438,339.2516875579,0.029968213,12.5842757937
N.Delta,1987,3,31464.1220703125,178.1056935121,0.0056605963,13.3728494624
N.Delta,1987,4,18344.8156738281,846.6405831617,0.0461514903,18.2740277778
N.Delta,1987,5,11470.0186767578,2734.7096137378,0.2384224203,20.4834229391
N.Delta,1987,6,10505.8024902344,4260.9777213824,0.4055832694,22.808287037
N.Delta,1987,7,7061.8702392578,5399.2624543494,0.7645655147,25.3277777778
N.Delta,1987,8,6828.1649780273,5038.0823663411,0.7378384064,24.5486111111
N.Delta,1987,9,6381.1475830078,3713.6750559078,0.5819760486,23.6590277778
N.Delta,1987,10,6827.5075683594,1874.654024351,0.2745737014,20.0143817204
N.Delta,1987,11,6937.2993164063,400.78157974,0.057771989,14.2074074074
N.Delta,1987,12,8755.5227050781,395.197785114,0.0451369722,9.1855734767
N.Delta,1988,1,9612.5466308594,212.7523391401,0.0221327758,8.1384856631
N.Delta,1988,2,31161.6206054688,179.0126871713,0.0057446527,12.4220785441
N.Delta,1988,3,23421.2233886719,182.5236996909,0.0077930899,15.6042114695
N.Delta,1988,4,15840.3364257813,886.4843452062,0.0559637322,19.963287037
N.Delta,1988,5,11737.4104614258,4121.5597261022,0.3511472773,23.2710125448
N.Delta,1988,6,7572.0311279297,5504.0392648753,0.7268907341,23.8730555556
N.Delta,1988,7,7691.0943603516,6810.3393730965,0.8854837887,24.9481630824
N.Delta,1988,8,6664.5584716797,4869.8548702565,0.7307093022,26.0376792115
N.Delta,1988,9,10233.9091796875,3541.2527557812,0.3460312861,23.2639814815
N.Delta,1988,10,8033.4991455078,292.6102001458,0.0364237544,19.8798387097
N.Delta,1988,11,6020.193359375,319.3018996086,0.0530384791,15.1815277778
N.Delta,1988,12,16816.6255493164,180.3482335626,0.0107244009,9.4958781362
N.Delta,1989,1,66337.0678710938,180.3482335626,0.0027186645,9.2740591398
N.Delta,1989,2,67790.044921875,180.3465520096,0.0026603693,10.9466269841
N.Delta,1989,3,101227.708984375,180.9388016447,0.0017874434,11.3084229391
N.Delta,1989,4,34641.900390625,793.7801566789,0.0229138745,14.5596759259
N.Delta,1989,5,35025.037109375,3117.6005705723,0.0890106286,15.5261648746
N.Delta,1989,6,19260.7079467773,3895.7791324251,0.2022656251,22.364537037
N.Delta,1989,7,12926.23828125,5226.4408681361,0.4043280616,24.5582885305
N.Delta,1989,8,8867.3354492188,5472.4171845089,0.617143359,21.798297491
N.Delta,1989,9,7172.0725097656,3019.925353399,0.4210673204,19.5477777778
N.Delta,1989,10,11346.3469238281,897.9772440956,0.0791424103,17.1776433692
N.Delta,1989,11,10605.6223144531,244.5892273135,0.023062223,12.4531018519
N.Delta,1989,12,11325.2995605469,197.4687346577,0.0174360717,8.2557795699
N.Delta,1990,1,16214.9253234863,203.1068914117,0.0125259221,8.6519265233
N.Delta,1990,2,23714.3178710937,183.2274306352,0.0077264474,11.1967757937
N.Delta,1990,3,15225.6870727539,1915.7194532661,0.1258215438,16.1833333333
N.Delta,1990,4,13773.5681152344,887.7252509273,0.0644513639,18.9438888889
N.Delta,1990,5,9427.9458618164,2729.5722706911,0.2895192983,19.9881272401
N.Delta,1990,6,10932.6192016602,5356.9820803349,0.4899998785,23.2785648148
N.Delta,1990,7,7476.0747070313,5465.6793345494,0.7310894485,25.035125448
N.Delta,1990,8,6836.645111084,4904.5161001222,0.7173863818,25.2434139785
N.Delta,1990,9,11006.5703125,3869.2292376365,0.3515381384,22.9600462963
N.Delta,1990,10,8009.1892089844,1464.5657722934,0.1828606784,17.9427419355
N.Delta,1990,11,10304.8635253906,210.4837687375,0.0204256726,11.7806481481
N.Delta,1990,12,12759.6362304688,194.8787524077,0.0152730649,8.1958781362
N.Delta,1991,1,139704.306640625,183.0004399547,0.0013099127,9.9908154122
N.Delta,1991,2,105552.58203125,176.6904024236,0.0016739562,9.724156746
N.Delta,1991,3,192247.791015625,183.0004399547,0.0009518988,10.9149193548
N.Delta,1991,4,124892.564453125,788.8152756761,0.0063159507,12.9296759259
N.Delta,1991,5,82554.6953125,2013.419115218,0.024388911,13.3452508961
N.Delta,1991,6,67538.31640625,4712.3606151948,0.0697731431,14.8446296296
N.Delta,1991,7,28555.4228515625,5336.0338077429,0.1868658656,18.0076164875
N.Delta,1991,8,14073.391418457,4664.1696000062,0.3314175994,19.6060483871
N.Delta,1991,9,14474.0930786133,3806.9556310869,0.2630185954,19.9715277778
N.Delta,1991,10,16106.2763671875,972.8023614288,0.0603989612,17.9846326165
N.Delta,1991,11,12428.2436523438,582.9851117432,0.0469080852,14.2617592593
N.Delta,1991,12,30026.220703125,184.3225813176,0.0061387207,9.8040770609
N.Delta,1992,1,66066.3012695313,184.3225813176,0.0027899637,9.8118727599
N.Delta,1992,2,135170.48046875,184.4259239325,0.001364395,11.5646072797
N.Delta,1992,3,66847.6962890625,206.5283564834,0.0030895359,13.0668458781
N.Delta,1992,4,50399.2529296875,831.3729360036,0.0164957393,15.5610648148
N.Delta,1992,5,55626.18359375,1831.6669541752,0.0329281435,16.3223566308
N.Delta,1992,6,19742.503112793,4909.0554068973,0.2486541539,21.8991203704
N.Delta,1992,7,15207.8731079102,5878.2697978222,0.3865280671,21.4560483871
N.Delta,1992,8,9789.5792694092,4869.5817393284,0.4974250277,20.5698028674
N.Delta,1992,9,10216.9077148438,3565.8062004903,0.349010317,19.5607407407
N.Delta,1992,10,12191.2712402344,2062.7708029481,0.1692006323,17.1370519713
N.Delta,1992,11,19960.60546875,222.8452418148,0.0111642526,12.8041203704
N.Delta,1992,12,141247.19921875,185.6389801066,0.0013142843,10.7758064516
N.Delta,1993,1,278268.1171875,185.6389801066,0.0006671227,9.1447132616
N.Delta,1993,2,84962.14453125,185.6389456245,0.0021849607,9.2080853175
N.Delta,1993,3,85311.107421875,753.0380138643,0.0088269633,12.0860215054
N.Delta,1993,4,36774.876953125,2189.7927140908,0.0595458883,18.579212963
N.Delta,1993,5,24985.2377929687,3396.6887618458,0.1359478261,21.9533154122
N.Delta,1993,6,16611.1754150391,5336.9770312553,0.3212883434,22.9395833333
N.Delta,1993,7,12868.6593017578,6002.3255241467,0.4664297487,25.0943548387
N.Delta,1993,8,8872.1837768555,4782.0877440135,0.5389978233,24.3538082437
N.Delta,1993,9,7744.5057373047,3627.9840297482,0.4684590796,22.2597685185
N.Delta,1993,10,11941.1918945313,1077.7490663197,0.0902547313,17.0986111111
N.Delta,1993,11,20136.9895782471,277.3761854967,0.0137744614,13.5858796296
N.Delta,1993,12,25733.1943969727,187.7839497166,0.0072973431,8.4485215054
N.Delta,1994,1,100159.2421875,186.9505126361,0.0018665328,9.8562275986
N.Delta,1994,2,202642.462890625,186.9521259867,0.0009225713,10.8565972222
N.Delta,1994,3,134430.798828125,189.5328058085,0.0014098912,13.4766129032
N.Delta,1994,4,69652.65234375,709.9288005767,0.0101924159,15.4499537037
N.Delta,1994,5,85994.248046875,376.9248219492,0.0043831399,15.8011648746
N.Delta,1994,6,101481.3984375,3405.3151930047,0.0335560531,15.5162962963
N.Delta,1994,7,56872.84375,6160.8193846373,0.1083262059,18.0883064516
N.Delta,1994,8,20077.2093505859,6111.245485277,0.3043871974,19.8773297491
N.Delta,1994,9,26796.3618164062,2010.5578694428,0.0750310017,19.1525
N.Delta,1994,10,20689.0491676331,1887.0752775835,0.09121131,16.8363351254
N.Delta,1994,11,34049.436340332,244.261868031,0.0071737419,13.2243518519
N.Delta,1994,12,31407.9050598145,220.5712683779,0.0070227947,10.2511200717
N.Delta,1995,1,67068.900390625,199.6278745825,0.0029764596,9.9114695341
N.Delta,1995,2,93765.6708984375,181.8710813191,0.001939634,11.2927579365
N.Delta,1995,3,71915.0146484375,221.7239475874,0.0030831385,14.0025537634
N.Delta,1995,4,37560.9013671875,816.2526650311,0.0217314451,17.0734722222
N.Delta,1995,5,34614.41796875,3519.4413387904,0.1016755891,20.169578853
N.Delta,1995,6,15820.0100097656,4758.3545823621,0.3007807567,23.0759722222
N.Delta,1995,7,12711.5900878906,5765.0496608782,0.453527027,24.4125896057
N.Delta,1995,8,8947.607131958,4420.7518116232,0.4940708445,21.8237007168
N.Delta,1995,9,8281.0751953125,2878.6034432261,0.3476122817,20.2927314815
N.Delta,1995,10,9265.0751953125,2334.2298006331,0.2519385705,18.225
N.Delta,1995,11,18453.77734375,280.5010859192,0.0152001989,13.8927314815
N.Delta,1995,12,14946.9213867188,261.7107070889,0.0175093386,9.4446236559
N.Delta,1996,1,42170.8520507813,189.5654504604,0.0044951771,10.3785394265
N.Delta,1996,2,151951.33984375,189.5639840739,0.0012475308,11.935967433
N.Delta,1996,3,71268.24609375,212.9946284526,0.0029886329,12.8887096774
N.Delta,1996,4,46172.8037109375,849.677337143,0.018402117,16.2290740741
N.Delta,1996,5,25318.85546875,3297.9325593588,0.130255989,16.9970430108
N.Delta,1996,6,14124.9621582031,5618.4696008616,0.397768825,23.8750925926
N.Delta,1996,7,12863.4421386719,5490.4165902208,0.4268232819,24.2762992832
N.Delta,1996,8,9290.0144042969,5294.9735281445,0.569963974,21.3691308244
N.Delta,1996,9,8304.7537841797,3024.3085428164,0.364165949,19.2938888889
N.Delta,1996,10,12994.7448730469,851.2656436389,0.0655084538,16.589516129
N.Delta,1996,11,10636.5861816406,259.4318026384,0.0243905139,11.6799074074
N.Delta,1996,12,7532.5322265625,256.712717427,0.0340805336,9.5535842294
N.Delta,1997,1,17496.1642456055,190.8664400741,0.0109090448,9.043234767
